CCTV,#genre#
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx 
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx2 
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk 
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk2 
美亚电影,http://php.jdshipin.com/TVOD/iptv.php?id=meiya 
重温经典,http://php.jdshipin.com/TVOD/iptv.php?id=cwjd 
广东珠江,http://php.jdshipin.com/TVOD/iptv.php?id=gdzj 
广东体育,http://php.jdshipin.com/TVOD/iptv.php?id=gdty 
澳视澳门,http://php.jdshipin.com/TVOD/iptv.php?id=asam 
澳视卫星,http://php.jdshipin.com/TVOD/iptv.php?id=as 
澳门体育,http://cdn6.163189.xyz/163189/amty 
澳门综艺,http://cdn6.163189.xyz/163189/amzy 
澳门莲花,http://cdn6.163189.xyz/163189/amlh 
RTHK31,http://php.jdshipin.com/TVOD/iptv.php?id=rthk31 
RTHK32,http://php.jdshipin.com/TVOD/iptv.php?id=rthk32 
CCTV1港澳版,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33 
八度空间,http://cdn6.163189.xyz/163189/8tv 
CH5,http://cdn6.163189.xyz/163189/ch5 
CH8,http://cdn6.163189.xyz/163189/ch8 
CHU,http://cdn6.163189.xyz/163189/chu 
龙华电影,http://cdn8.163189.xyz/163189/lhdy 
龙华经典,http://cdn8.163189.xyz/163189/lhjd 
龙华卡通,http://cdn8.163189.xyz/163189/lhkt 
龙华偶像,http://cdn8.163189.xyz/163189/lhox 
龙华日韩,http://cdn8.163189.xyz/163189/lhrh 
龙华戏剧,http://cdn8.163189.xyz/163189/lhxj 
龙华洋片,http://cdn8.163189.xyz/163189/lhyp 
翡翠台,http://php.jdshipin.com/smt.php?id=jade_twn 
华丽翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=huali 
无线新闻台,http://php.jdshipin.com/smt.php?id=Tvbentertainment 
HOY资讯台,http://php.jdshipin.com:8880/smt.php?id=hoycaijing_twn 
天映频道,http://php.jdshipin.com/smt.php?id=Celestial2 Astro 
AOD,http://php.jdshipin.com/TVOD/iptv.php?id=aod Astro 
AEC,http://php.jdshipin.com/smt.php?id=AEC 
爱奇艺,http://php.jdshipin.com/smt.php?id=Qiyi 
Astro QJ,http://php.jdshipin.com/smt.php?id=Quanjia 
Astro欢喜台,http://php.jdshipin.com/smt.php?id=Huahee 
八度空间,http://php.jdshipin.com/smt.php?id=TV8 
华丽翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=huali2 
亚洲武侠,http://php.jdshipin.com/TVOD/iptv.php?id=yzwx 
TVB生活台,http://php.jdshipin.com/TVOD/iptv.php?id=tvbsh 
TVB娱乐新闻台,http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw 
无线新闻台,http://php.jdshipin.com/TVOD/iptv.php?id=wxxw 
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=xinghe 
NOW新闻台,https://cdn.163189.xyz/163189/now 
翡翠台4K,https://cdn6.163189.xyz/163189/fct4k 
翡翠台(字幕),https://mytv.cdn.loc.cc/o12.php?id=fct 
明珠台(字幕),https://mytv.cdn.loc.cc/o12.php?id=mzt 
TVB1,https://6.cdn.loc.cc/163189.php?id=tvb1 
翡翠剧集台,https://6.cdn.loc.cc/163189.php?id=tvbd CCTV13,http://cdn3.163189.xyz/163189/cctv13 
第一财经,http://cdn3.163189.xyz/163189/dycj 
五星体育,http://cdn3.163189.xyz/163189/wxty 
海峡卫视,http://cdn3.163189.xyz/163189/hxws 
TVB星河国语,http://cdn10.163189.xyz/163189/xinghe 
天映频道,http://cdn10.163189.xyz/163189/typd 
天映经典,http://cdn10.163189.xyz/163189/ccm 
SMTV港台,#genre# 
翡翠台,http://204.197.163.125:5050/smart.php?id=jade_twn&token=smt 
翡翠台,http://204.197.163.125:5050/smart.php?id=Jade_xue&token=smt 
明珠台,http://204.197.163.125:5050/smart.php?id=pearl_twn&token=smt 
无线新闻,http://204.197.163.125:5050/smart.php?id=inews_twn&token=smt 
TVBPLUS,http://204.197.163.125:5050/smart.php?id=j2_twn&token=smt 
ViuTV,http://204.197.163.125:5050/smart.php?id=viu1_twn&token=smt 
ViuTV 6,http://204.197.163.125:5050/smart.php?id=viusix_twn&token=smt 
RTHK 31,http://204.197.163.125:5050/smart.php?id=rhk31_twn&token=smt 
RTHK 32,http://204.197.163.125:5050/smart.php?id=rhk32_twn&token=smt 
HOY TV,http://204.197.163.125:5050/smart.php?id=hoycaijing_twn&token=smt 
凤凰中文,http://204.197.163.125:5050/smart.php?id=phoenixtv_hd&token=smt 
凤凰资讯,http://204.197.163.125:5050/smart.php?id=phoenixinfo_hd&token=smt 
凤凰香港,http://204.197.163.125:5050/smart.php?id=hkphoenix_twn&token=smt 
台视 HD,http://204.197.163.125:5050/smart.php?id=ttv_taiwan&token=smt 
台视新闻,http://204.197.163.125:5050/smart.php?id=ttvnews_twn&token=smt 
台视综合,http://204.197.163.125:5050/smart.php?id=ttvzhonghe&token=smt 
中视 HD,http://204.197.163.125:5050/smart.php?id=zhongshihd_twn&token=smt 
中视新闻,http://204.197.163.125:5050/smart.php?id=zhongshinews_twn&token=smt 
中视经典,http://204.197.163.125:5050/smart.php?id=zhongshi_twn&token=smt 
华视 HD,http://204.197.163.125:5050/smart.php?id=ctshd_twn&token=smt 
公视 HD,http://204.197.163.125:5050/smart.php?id=ctv_taiwan&token=smt 
公视台语台,http://204.197.163.125:5050/smart.php?id=ctv2_twn&token=smt 
三立台湾台,http://204.197.163.125:5050/smart.php?id=sanlitaiwan&token=smt 
三立都会台,http://204.197.163.125:5050/smart.php?id=sanlidouhui&token=smt 
三立综合台,http://204.197.163.125:5050/smart.php?id=sanlizhonghe&token=smt 
三立戏剧台,http://204.197.163.125:5050/smart.php?id=sanlixiju_twn&token=smt 
东森新闻台,http://204.197.163.125:5050/smart.php?id=ettvnews&token=smt 
东森财经新闻台,http://204.197.163.125:5050/smart.php?id=ettvcaijing_twn&token=smt 
东森综合台,http://204.197.163.125:5050/smart.php?id=ettvzhonghe&token=smt 
东森戏剧台,http://204.197.163.125:5050/smart.php?id=ettvdrama&token=smt 
东森电影台,http://204.197.163.125:5050/smart.php?id=ettvmovie&token=smt 
东森洋片台,http://204.197.163.125:5050/smart.php?id=ettvwestern&token=smt 
东森幼幼台,http://204.197.163.125:5050/smart.php?id=yoyo_twn&token=smt 
东森超视,http://204.197.163.125:5050/smart.php?id=ettvsuper&token=smt 
TVBS HD,http://204.197.163.125:5050/smart.php?id=tvbs&token=smt TVBS 
新闻台,http://204.197.163.125:5050/smart.php?id=tvbs_n&token=smt TVBS 
欢乐台,http://204.197.163.125:5050/smart.php?id=tvbshuanle_twn&token=smt 
民视 HD,http://204.197.163.125:5050/smart.php?id=ftvhd_taiwan&token=smt 
民视新闻台,http://204.197.163.125:5050/smart.php?id=ftvnew_taiwan&token=smt 
民视台湾台,http://204.197.163.125:5050/smart.php?id=ftvtaiwan_twn&token=smt 
中天综合,http://204.197.163.125:5050/smart.php?id=ctizhonghe&token=smt 
中天娱乐,http://204.197.163.125:5050/smart.php?id=ctient&token=smt 
中天亚洲,http://204.197.163.125:5050/smart.php?id=ctiasia_twn&token=smt 
中天新闻,http://204.197.163.125:5050/smart.php?id=ctinews&token=smt 
寰宇新闻台,http://204.197.163.125:5050/smart.php?id=huanyuxinwen_twn&token=smt 
寰宇财经台,http://204.197.163.125:5050/smart.php?id=huanyutaiwan_twn&token=smt 
八大第一台,http://204.197.163.125:5050/smart.php?id=badafirst&token=smt 
八大综合台,http://204.197.163.125:5050/smart.php?id=badazhonghe&token=smt 
八大戏剧台,http://204.197.163.125:5050/smart.php?id=badadrama&token=smt 
八大娱乐台,http://204.197.163.125:5050/smart.php?id=badaentertain&token=smt 
纬来体育,http://204.197.163.125:5050/smart.php?id=videolandsport&token=smt 
纬来精彩,http://204.197.163.125:5050/smart.php?id=videolandspecial_twn&token=smt 
纬来日本,http://204.197.163.125:5050/smart.php?id=videolandjapan&token=smt 
纬来电影,http://204.197.163.125:5050/smart.php?id=videolandmovie&token=smt 
纬来综合,http://204.197.163.125:5050/smart.php?id=videolandzonghe&token=smt 
纬来育乐,http://204.197.163.125:5050/smart.php?id=videolandyule&token=smt 
爱尔达综合台,http://204.197.163.125:5050/smart.php?id=eltazonghe_twn&token=smt 
爱尔达影剧台,http://204.197.163.125:5050/smart.php?id=eltayingju_twn&token=smt 
爱尔达体育1台,http://204.197.163.125:5050/smart.php?id=eltasport_twn&token=smt 
爱尔达体育2台,http://204.197.163.125:5050/smart.php?id=eltasport2_twn&token=smt 
爱尔达体育3台,http://204.197.163.125:5050/smart.php?id=eltasport3_twn&token=smt 
非凡新闻,http://204.197.163.125:5050/smart.php?id=feifannews_twn&token=smt 
年代新闻,http://204.197.163.125:5050/smart.php?id=niandainews_twn&token=smt 
龙华戏剧,http://204.197.163.125:5050/smart.php?id=lunghuaxiju_twn&token=smt 
龙华偶像,http://204.197.163.125:5050/smart.php?id=lunghuaidol_twn&token=smt 
龙华电影,http://204.197.163.125:5050/smart.php?id=xingwei_movie&token=smt 
龙华洋片,http://204.197.163.125:5050/smart.php?id=lunghuawestern_twn&token=smt 
龙华经典,http://204.197.163.125:5050/smart.php?id=lunghuajingdian_twn&token=smt 
靖天国际,http://204.197.163.125:5050/smart.php?id=jingtianintl_twn&token=smt 
靖天卡通,http://204.197.163.125:5050/smart.php?id=jingtiancartoon_twn&token=smt 
大愛電視,http://204.197.163.125:5050/smart.php?id=daai_twn&token=smt 
大愛二台,http://204.197.163.125:5050/smart.php?id=daai2_twn&token=smt 
EYE 旅游台,http://204.197.163.125:5050/smart.php?id=eyetvtravel_twn&token=smt 
EYE 戏剧台,http://204.197.163.125:5050/smart.php?id=eyetvxiju_twn&token=smt 
亚洲美食,http://204.197.163.125:5050/smart.php?id=afc_twn&token=smt 
美食星球,http://204.197.163.125:5050/smart.php?id=foodplanet_twn&token=smt 
TLC旅遊生活,http://204.197.163.125:5050/smart.php?id=tlc_twn&token=smt 
亚洲旅游台,http://204.197.163.125:5050/smart.php?id=asiatravel_twn&token=smt 
Arirang,http://204.197.163.125:5050/smart.php?id=arirang_twn&token=smt 
AXN Taiwan,http://204.197.163.125:5050/smart.php?id=axn_twn&token=smt 
MTV Live,http://204.197.163.125:5050/smart.php?id=mtvhd_twn&token=smt 
HBO_HD,http://204.197.163.125:5050/smart.php?id=hbohd_twn&token=smt 
HBO_HITS,http://204.197.163.125:5050/smart.php?id=hbohit_twn&token=smt
 CINEMAX,http://204.197.163.125:5050/smart.php?id=cinemax_twn&token=smt
 好萊塢電影台,http://204.197.163.125:5050/smart.php?id=hollywoodmovies_twn&token=smt 
卫视电影台,http://204.197.163.125:5050/smart.php?id=weishimovie_twn&token=smt 
龙祥时代,http://204.197.163.125:5050/smart.php?id=lungxiangtime_twn&token=smt 
美亚电影,http://204.197.163.125:5050/smart.php?id=meiyamovie_twn&token=smt 
華藝綜合,http://204.197.163.125:5050/smart.php?id=weishichinese_twn&token=smt 
博斯运动一台,http://204.197.163.125:5050/smart.php?id=bosisport1_twn&token=smt 
博斯运动二台,http://204.197.163.125:5050/smart.php?id=bosisport2_twn&token=smt 
博斯高球一台,http://204.197.163.125:5050/smart.php?id=bosigolf1_twn&token=smt 
博斯高球二台,http://204.197.163.125:5050/smart.php?id=bosigolf2_twn&token=smt 
博斯网球台,http://204.197.163.125:5050/smart.php?id=bositennis_twn&token=smt 
博斯无限台,http://204.197.163.125:5050/smart.php?id=bosiunlimited_twn&token=smt 
好消息 2,http://204.197.163.125:5050/smart.php?id=good2_twn&token=smt 
ZCTV港台,#genre# //https://hub.gitmirror.com/raw.githubusercontent.com/fafa002/yf2025/refs/heads/main/yiyifafa.txt 
翡翠台,http://php.jdshipin.com/smt.php?id=jade_twn 
华丽翡翠台,http://php.jdshipin.com/smt.php?id=Tvbjade 
无线新闻,http://php.jdshipin.com/smt.php?id=inews_twn 
Now新闻,http://cdn.163189.xyz/163189/now 
TVB星河,http://php.jdshipin.com/smt.php?id=Xinhe 
千禧经典,http://php.jdshipin.com/smt.php?id=Tvbclassic 
TVB娱乐新闻台,http://php.jdshipin.com/smt.php?id=Tvbentertainment 
天映频道,http://php.jdshipin.com/smt.php?id=Celestial 
天映经典,http://php.jdshipin.com/smt.php?id=Celestial2 
Astro AOD,http://php.jdshipin.com/smt.php?id=Aodhd 
Astro AEC,http://php.jdshipin.com/smt.php?id=AEC 
爱奇艺,http://php.jdshipin.com/smt.php?id=Qiyi 
Astro QJ,http://php.jdshipin.com/smt.php?id=Quanjia 
Astro欢喜台,http://php.jdshipin.com/smt.php?id=Huahee 
八度空间,http://php.jdshipin.com/smt.php?id=TV8 
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct 
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct2 
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct3 
明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt 
明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2 
翡翠台北美版(TVB J1),http://php.jdshipin.com/TVOD/iptv.php?id=j1 
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=j2 
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=tvbp 
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv 
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv2 
VIUTV6,http://php.jdshipin.com/smt.php?id=viusix_twn 
HOYTV77,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv 
HOYTV78,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv2 
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw 
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx 
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx2 
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk 
美亚电影,http://php.jdshipin.com/TVOD/iptv.php?id=meiya 
美亚电影2,http://php.jdshipin.com/smt.php?id=meiyamovie_twn 
重温经典,http://php.jdshipin.com/TVOD/iptv.php?id=cwjd 
广东珠江,http://php.jdshipin.com/TVOD/iptv.php?id=gdzj 
广东体育,http://php.jdshipin.com/TVOD/iptv.php?id=gdty 
澳视澳门,http://php.jdshipin.com/TVOD/iptv.php?id=asam 
澳视卫星,http://php.jdshipin.com/TVOD/iptv.php?id=as 
RTHK31,http://php.jdshipin.com/TVOD/iptv.php?id=rthk31 
RTHK32,http://php.jdshipin.com/TVOD/iptv.php?id=rthk32 
CCTV1港澳版,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33 
香港C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/index.m3u8 
TVB星河3,http://php.jdshipin.com/TVOD/iptv.php?id=xinghe 
亚洲武侠,http://php.jdshipin.com/TVOD/iptv.php?id=yzwx 
TVB翡翠台,http://aipyou.com:8080/live/yifatv-jade01.m3u8 
无线新闻,http://aipyou.com:8080/live/yifatv-wxxw01.m3u8 
翡翠台,http://r.jdshipin.com/62WM7 
翡翠台2,http://r.jdshipin.com/qrfbg 
无线新闻,http://r.jdshipin.com/CkuBd 
明珠台,http://r.jdshipin.com/ZQ4kN 
TVB Plus,http://r.jdshipin.com/ndGgS 
TVB Plus,http://r.jdshipin.com/Nr5jq 
TVB星河,http://r.jdshipin.com/Voac4 
TVB星河,http://r.jdshipin.com/sXuuD 
华丽翡翠台,http://r.jdshipin.com/thuYX ViuTV,http://r.jdshipin.com/vSJvl 
ViuTV,http://r.jdshipin.com/TcKr2 凤凰中文,http://r.jdshipin.com/cCCzW 
凤凰资讯,http://r.jdshipin.com/0Rp07 凤凰香港,http://r.jdshipin.com/yDoTN 
澳视澳门,http://r.jdshipin.com/n2YZI HOY77,http://r.jdshipin.com/sFw4S 
澳视卫星,http://r.jdshipin.com/QFhCq 广东珠江,http://r.jdshipin.com/sE5vO 
广东体育,http://r.jdshipin.com/LiYdg 广州综合,http://r.jdshipin.com/iR6Gq 
广州南国都市,http://r.jdshipin.com/nWaZO 广州综合,http://r.jdshipin.com/snhya 
海峡卫视,http://r.jdshipin.com/WtYt3 myTV 
SUPER 18台,http://bxtv.3a.ink/api.php?id=18 
TVB Plus,http://bxtv.3a.ink/api.php?id=tvbp 
明珠台,http://bxtv.3a.ink/api.php?id=mz 
无线新闻,http://bxtv.3a.ink/api.php?id=wxxw 
美亞電影台,http://bxtv.3a.ink/api.php?id=meiya 
千禧經典,http://bxtv.3a.ink/api.php?id=qxjd 
翡翠台,http://bxtv.3a.ink/api.php?id=fct 
鳳凰中文,http://bxtv.3a.ink/api.php?id=fhzw 
凤凰资讯,http://bxtv.3a.ink/api.php?id=fhzx 
凤凰香港,http://bxtv.3a.ink/api.php?id=fhhk 
POPC,http://bxtv.3a.ink/api.php?id=popc 
NOW爆谷台,http://bxtv.3a.ink/api.php?id=baogu 
NOW星影台,http://bxtv.3a.ink/api.php?id=xingying 
中天新闻,http://bxtv.3a.ink/api.php?id=ztxw 
HOY76,http://hls.168.us.kg/u/76/master.m3u8 
HOY77,http://hls.168.us.kg/u/77/master.m3u8 
HOY78,http://hls.168.us.kg/u/78/master.m3u8 
翡翠台,http://hls.168.us.kg/u/81/master.m3u8 
TVB Plus,http://hls.168.us.kg/u/82/master.m3u8 
无线新闻,http://hls.168.us.kg/u/83/master.m3u8 
明珠台,http://hls.168.us.kg/u/84/master.m3u8 
Now新聞台,http://hls.168.us.kg/u/332/master.m3u8 
ViuTVsix,http://hls.168.us.kg/u/96/master.m3u8 
ViuTV,http://hls.168.us.kg/u/99/master.m3u8 
Now直播台,http://hls.168.us.kg/u/331/master.m3u8 
Now財經台,http://hls.168.us.kg/u/333/master.m3u8 
Now Sports 精選,http://hls.168.us.kg/u/630/master.m3u8 
SPOTV,http://iptv.4666888.xyz/iptv2A.php?id=2 
SPOTV2,http://iptv.4666888.xyz/iptv2A.php?id=1 
TntSports3,http://iptv.4666888.xyz/iptv2A.php?id=3 
wwwe,http://iptv.4666888.xyz/iptv2A.php?id=5 
鳳凰中文,http://iptv.4666888.xyz/iptv2A.php?id=27 
TVB翡翠,http://iptv.4666888.xyz/iptv2A.php?id=34 
TVB翡翠(馬來),http://iptv.4666888.xyz/iptv2A.php?id=28 
TVB明珠,http://iptv.4666888.xyz/iptv2A.php?id=29 
TVBJ1,http://iptv.4666888.xyz/iptv2A.php?id=26 
TVB1,http://iptv.4666888.xyz/iptv2A.php?id=25 
千禧经典,http://iptv.4666888.xyz/iptv2A.php?id=22 
HOY77,http://iptv.4666888.xyz/iptv2A.php?id=35 
HOY78,http://iptv.4666888.xyz/iptv2A.php?id=31 
RTHK31,http://iptv.4666888.xyz/iptv2A.php?id=23 
TVB娱乐新闻,http://iptv.4666888.xyz/iptv2A.php?id=36 
MYTV黃金翡翠,http://iptv.4666888.xyz/iptv2A.php?id=32 
TVB翡翠劇集,http://iptv.4666888.xyz/iptv2A.php?id=33 
澳視澳門,http://iptv.4666888.xyz/iptv2A.php?id=41 
TVBS新聞,http://iptv.4666888.xyz/iptv2A.php?id=43 
非凡直播,http://iptv.4666888.xyz/iptv2A.php?id=44 
民视,http://iptv.4666888.xyz/iptv2A.php?id=55 
爱奇艺,http://iptv.4666888.xyz/iptv2A.php?id=21 
台灣戲劇台,http://iptv.4666888.xyz/iptv2A.php?id=42 
EYE戏剧,http://iptv.4666888.xyz/iptv2A.php?id=56 
纬来电影,http://iptv.4666888.xyz/iptv2A.php?id=40 
東森电影,http://iptv.4666888.xyz/iptv2A.php?id=48 
龍華电影,http://iptv.4666888.xyz/iptv2A.php?id=45 
民視綜藝,http://iptv.4666888.xyz/iptv2A.php?id=46 
TVBS精采,http://iptv.4666888.xyz/iptv2A.php?id=47 
美亚电影(台),http://iptv.4666888.xyz/iptv2A.php?id=30 
爱尔达综合,http://iptv.4666888.xyz/iptv2A.php?id=49 
ROCK_Action,http://iptv.4666888.xyz/iptv2A.php?id=50 
JET综合,http://iptv.4666888.xyz/iptv2A.php?id=51 
八度空间,http://iptv.4666888.xyz/iptv2A.php?id=52 
BBC_Earth,http://iptv.4666888.xyz/iptv2A.php?id=53 
Plus综合,http://free.cnlive.club/channel/6429ae4c.m3u8?q=111.170.171.148 
凤凰资讯,http://free.cnlive.club/channel/n4966a4fb.m3u8?q=111.170.171.148 
凤凰香港,http://free.cnlive.club/channel/n49654430.m3u8?q=111.170.171.148 
中天新闻,http://free.cnlive.club/channel/41d8a09d.m3u8?q=111.170.171.148 
有线新闻,http://free.cnlive.club/channel/7289243e.m3u8?q=111.170.171.148 
无线新闻,http://free.cnlive.club/channel/n3fad9608.m3u8?q=111.170.171.148 
无线翡翠,http://free.cnlive.club/channel/n7549189d.m3u8?q=111.170.171.148 
无线明珠,http://free.cnlive.club/channel/n75ab7db0.m3u8?q=111.170.171.148 
VIUTV'粤,http://free.cnlive.club/channel/78204936.m3u8?q=111.170.171.148 
VIUTV'英,http://free.cnlive.club/channel/necd2834.m3u8?q=111.170.171.148 
RTHK-31,http://free.cnlive.club/channel/n8badbb5.m3u8?q=111.170.171.148 
RTHK-32,http://free.cnlive.club/channel/n8badbb4.m3u8?q=111.170.171.148 
美亚电影,http://free.cnlive.club/channel/5824ef5e.m3u8?q=111.170.171.148 
天映频道,http://free.cnlive.club/channel/n7e466c41.m3u8?q=111.170.171.148 
龙华电影,http://free.cnlive.club/channel/66c77727.m3u8?q=111.170.171.148 
龙祥电影,http://free.cnlive.club/channel/67548a4f.m3u8?q=111.170.171.148 
纬来电影,http://free.cnlive.club/channel/581b458b.m3u8?q=111.170.171.148 
寰宇新闻,http://free.cnlive.club/channel/n43c34be8.m3u8?q=111.170.171.148 
tvbs新闻,http://free.cnlive.club/channel/n69ccce92.m3u8?q=111.170.171.148 
年代新闻,http://free.cnlive.club/channel/49184630.m3u8?q=111.170.171.148 
非凡新闻,http://free.cnlive.club/channel/6302a884.m3u8?q=111.170.171.148 
民视新闻,http://free.cnlive.club/channel/n4b747ee6.m3u8?q=111.170.171.148 
中视新闻,http://free.cnlive.club/channel/428f1dfa.m3u8?q=111.170.171.148 
台视新闻,http://free.cnlive.club/channel/452d9d57.m3u8?q=111.170.171.148 
公视闽南,http://free.cnlive.club/channel/3b838b0c.m3u8?q=111.170.171.148 
民视闽南,http://free.cnlive.club/channel/n4d0434cf.m3u8?q=111.170.171.148 
中视闽南,http://free.cnlive.club/channel/dc53f4d.m3u8?q=111.170.171.148 
华视闽南,http://free.cnlive.club/channel/560bcbee.m3u8?q=111.170.171.148 
台视闽南,http://free.cnlive.club/channel/5ef6ab90.m3u8?q=111.170.171.148 
tvbs闽南,http://free.cnlive.club/channel/154f9d73.m3u8?q=111.170.171.148 
tvbs欢乐,http://free.cnlive.club/channel/n69c10b55.m3u8?q=111.170.171.148 
民视台湾,http://free.cnlive.club/channel/n4bbbe8c9.m3u8?q=111.170.171.148 
中视经典,http://free.cnlive.club/channel/4291e438.m3u8?q=111.170.171.148 
公视台语,http://free.cnlive.club/channel/3ccf6783.m3u8?q=111.170.171.148 
台视综合,http://free.cnlive.club/channel/45306b98.m3u8?q=111.170.171.148 
中天娱乐,http://free.cnlive.club/channel/41d6f491.m3u8?q=111.170.171.148 
中天综合,http://free.cnlive.club/channel/41db6ede.m3u8?q=111.170.171.148 
中天亚洲,http://free.cnlive.club/channel/41d5ac2a.m3u8?q=111.170.171.148 
八大第一,http://free.cnlive.club/channel/2733018a.m3u8?q=111.170.171.148 
八大综合,http://free.cnlive.club/channel/27420c52.m3u8?q=111.170.171.148 
八大戏剧,http://free.cnlive.club/channel/26d54426.m3u8?q=111.170.171.148 
八大娱乐,http://free.cnlive.club/channel/26b73cff.m3u8?q=111.170.171.148 
东森综合,http://free.cnlive.club/channel/n31b0a4.m3u8?q=111.170.171.148 
东森戏剧,http://free.cnlive.club/channel/n9e78d0.m3u8?q=111.170.171.148 
东森洋片,http://free.cnlive.club/channel/n7160b4.m3u8?q=111.170.171.148 
东森电影,http://free.cnlive.club/channel/n5502f4.m3u8?q=111.170.171.148 
东森幼幼,http://free.cnlive.club/channel/naa6d18.m3u8?q=111.170.171.148 
东森超视,http://free.cnlive.club/channel/4210df69.m3u8?q=111.170.171.148 
东森财经,http://free.cnlive.club/channel/209f9e70.m3u8?q=111.170.171.148 
寰宇财经,http://free.cnlive.club/channel/n4332074a.m3u8?q=111.170.171.148 
华艺综合,http://free.cnlive.club/channel/5af2eef0.m3u8?q=111.170.171.148 
AXN电影,http://free.cnlive.club/channel/n4e27c899.m3u8?q=111.170.171.148 
CInemax,http://free.cnlive.club/channel/7c7a1311.m3u8?q=111.170.171.148 
HBo高清,http://free.cnlive.club/channel/2d329e1c.m3u8?q=111.170.171.148 
HBo家庭,http://free.cnlive.club/channel/n54fc5ba0.m3u8?q=111.170.171.148 
好莱电影,http://free.cnlive.club/channel/n2db95de5.m3u8?q=111.170.171.148 
龙华经典,http://free.cnlive.club/channel/66c892d4.m3u8?q=111.170.171.148 
龙华戏剧,http://free.cnlive.club/channel/66c51883.m3u8?q=111.170.171.148 
龙华偶像,http://free.cnlive.club/channel/66c2f564.m3u8?q=111.170.171.148 
龙华洋片,http://free.cnlive.club/channel/66c68ce7.m3u8?q=111.170.171.148 
纬来日本,http://free.cnlive.club/channel/58197296.m3u8?q=111.170.171.148 
纬来体育,http://free.cnlive.club/channel/5816d06e.m3u8?q=111.170.171.148 
纬来综合,http://free.cnlive.club/channel/581c693b.m3u8?q=111.170.171.148 
纬来育乐,http://free.cnlive.club/channel/581c988d.m3u8?q=111.170.171.148 
纬来精彩,http://free.cnlive.club/channel/581c2f1a.m3u8?q=111.170.171.148 
靖天国际,http://free.cnlive.club/channel/63189371.m3u8?q=111.170.171.148 
靖天卡通,http://free.cnlive.club/channel/63181d62.m3u8?q=111.170.171.148 
大爱壹台,http://free.cnlive.club/channel/46f9ba85.m3u8?q=111.170.171.148 
大爱贰台,http://free.cnlive.club/channel/46f0bf6e.m3u8?q=111.170.171.148 
三立闽南,http://free.cnlive.club/channel/642f20a.m3u8?q=111.170.171.148 
三立戏剧,http://free.cnlive.club/channel/6748da0.m3u8?q=111.170.171.148 
三立综合,http://free.cnlive.club/channel/6e155cc.m3u8?q=111.170.171.148 
三立都会,http://free.cnlive.club/channel/72452bb.m3u8?q=111.170.171.148 
ELta影剧,http://free.cnlive.club/channel/n2109392b.m3u8?q=111.170.171.148 
ELta综合,http://free.cnlive.club/channel/n20929de1.m3u8?q=111.170.171.148 
ELTA体1,http://free.cnlive.club/channel/n6cd87fd.m3u8?q=111.170.171.148 
ELTA体2,http://free.cnlive.club/channel/n6cd87de.m3u8?q=111.170.171.148 
ELTA体3,http://free.cnlive.club/channel/n6cd87bf.m3u8?q=111.170.171.148 
博斯无限,http://free.cnlive.club/channel/47dd89d5.m3u8?q=111.170.171.148 
博斯网球,http://free.cnlive.club/channel/4838e3b3.m3u8?q=111.170.171.148 
博斯运动壹斯,http://free.cnlive.club/channel/n3a1a5ced.m3u8?q=111.170.171.148 
博斯运动贰斯,http://free.cnlive.club/channel/n3a1a4bf9.m3u8?q=111.170.171.148 
博斯高球壹斯,http://free.cnlive.club/channel/n34996e5a.m3u8?q=111.170.171.148 
博斯高球贰斯,http://free.cnlive.club/channel/n34995d66.m3u8?q=111.170.171.148 
美食星球,http://free.cnlive.club/channel/5939fd4b.m3u8?q=111.170.171.148 
亚洲美食,http://free.cnlive.club/channel/4258879f.m3u8?q=111.170.171.148 
亚洲旅游,http://free.cnlive.club/channel/852ca6f.m3u8?q=111.170.171.148 
